資料日期,基金代號,單位淨值,發行單位數,總淨值
"1130321",="00794B","40.38","31,687,000","1,279,513,020"
"1130321",="00793B","32.695","4,526,000","147,977,258"
"1130321",="00792B","33.57","1,554,615,000","52,187,581,666"
"1130321",="00791B","55.073","253,600,000","13,966,430,772"
"1130321",="00790B","54.656","2,100,000","114,777,747"
"1130321",="00789B","52.182","223,100,000","11,641,843,995"
"1130321",="00788B","31.603","30,206,000","954,612,481"
"1130321",="00787B","34.312","14,806,000","508,027,447"
"1130321",="00786B","33.828","33,066,000","1,118,567,507"
"1130321",="00785B","35.657","862,466,000","30,752,632,917"
"1130321",="00784B","37.859","2,993,000","113,312,510"
"1130321",="00782B","32.581","23,467,000","764,584,744"
"1130321",="00781B","32.54","4,836,000","157,362,765"
"1130321",="00780B","36.786","324,102,000","11,922,507,192"
"1130321",="00779B","30.636","932,650,000","28,572,871,104"
"1130321",="00778B","35.991","1,375,650,000","49,510,856,911"
"1130321",="00777B","34.834","1,534,650,000","53,458,048,125"
"1130321",="00773B","36.676","2,394,790,000","87,832,311,287"
"1130321",="00772B","35.492","3,796,790,000","134,754,086,126"
"1130321",="00768B","53.807","437,600,000","23,545,908,152"
"1130321",="00764B","30.461","1,193,000,000","36,339,793,877"
"1130321",="00761B","36.716","2,505,589,000","91,994,462,919"
"1130321",="00760B","53.65","391,020,000","20,976,343,637"
"1130321",="00759B","56.76","47,525,000","2,697,394,164"
"1130321",="00758B","52.94","5,525,000","292,466,688"
"1130321",="00756B","32.596","1,196,800,000","39,010,810,440"
"1130321",="00755B","34.074","180,230,000","6,141,161,839"
"1130321",="00754B","36.435","908,400,000","33,097,431,493"
"1130321",="00751B","34.159","4,103,603,000","140,175,809,669"
"1130321",="00750B","35.325","126,000,000","4,450,924,424"
"1130321",="00749B","31.739","952,000,000","30,215,876,854"
"1130321",="00746B","36.734","2,401,464,000","88,215,810,579"
"1130321",="00741B","38.305","11,628,000","445,410,591"
"1130321",="00740B","40.266","1,202,471,000","48,418,931,344"
"1130321",="00734B","15.64","33,979,000","531,379,077"
"1130321",="00727B","39.539","95,189,000","3,763,656,750"
"1130321",="00726B","33.869","1,174,989,000","39,795,168,521"
"1130321",="00725B","37.475","2,570,706,000","96,336,157,154"
"1130321",="00724B","34.633","2,981,775,000","103,267,474,546"
"1130321",="00723B","34.002","1,341,083,000","45,599,051,563"
"1130321",="00722B","38.478","1,420,239,000","54,648,058,771"
"1130321",="00721B","46.129","4,622,000","213,208,096"
"1130321",="00720B","35.16","3,620,109,000","127,282,809,064"
"1130321",="00719B","31.246","398,514,000","12,451,891,597"
"1130321",="00697B","35.155","29,212,000","1,026,949,319"
"1130321",="00696B","31.353","1,160,181,000","36,375,093,317"
"1130321",="00695B","34.777","34,186,000","1,188,883,253"
"1130321",="00694B","40.522","215,076,000","8,715,305,845"
"1130321",="00687B","30.444","4,251,287,000","129,424,751,018"
"1130321",="00679B","29.217","6,088,192,000","177,876,680,818"
"1130320",="00928","17.28","29,356,000","507,312,724"
"1130320",="00888","15.57","558,478,000","8,695,580,893"
"1130320",="00877","11.11","334,288,000","3,713,735,240"
"1130320",="00718B","20.326","531,001,000","10,792,926,804"
"1130320",="006201","22.13","14,946,000","330,809,044"
"1130320",="00937B","15.54","5,199,805,000","80,804,578,437"
"1130320",="00933B","16.434","2,807,458,000","46,136,702,751"
"1130320",="00931B","14.523","1,931,398,000","28,050,441,227"
"1130320",="00890B","33.795","28,264,000","955,183,251"
"1130320",="00887","11.44","34,851,000","398,526,579"
"1130320",="00886","30.87","8,451,000","260,871,604"
"1130320",="00884B","30.371","70,940,000","2,154,531,470"
"1130320",="00883B","31.908","9,758,000","311,352,987"
"1130320",="00870B","29.516","524,151,000","15,470,765,299"
"1130320",="00867B","32.645","626,650,000","20,457,243,302"
"1130320",="00864B","44.094","130,722,000","5,764,106,114"
"1130320",="00863B","33.28","481,964,000","16,039,970,142"
"1130320",="00862B","32.481","647,381,000","21,027,788,837"
"1130320",="00860B","37.878","7,671,000","290,562,560"
"1130320",="00859B","41.102","5,011,000","205,960,007"
"1130320",="00858","30.57","20,874,000","638,049,755"
"1130320",="00857B","25.397","499,768,000","12,692,818,346"
"1130320",="00856B","38.21","8,292,000","316,835,883"
"1130320",="00853B","29.295","59,134,000","1,732,342,081"
"1130320",="00849B","36.605","530,106,000","19,404,535,015"
"1130320",="00848B","34.642","220,066,000","7,623,530,093"
"1130320",="00847B","27.33","11,305,000","308,962,306"
"1130320",="00846B","34.763","73,850,000","2,567,230,221"
"1130320",="00845B","32.412","201,551,000","6,532,747,386"
"1130320",="00844B","32.69","176,675,000","5,775,440,216"
"1130320",="00842B","32.98","9,767,000","322,147,261"
"1130320",="00841B","31.307","80,940,000","2,533,996,630"
"1130320",="00840B","31.544","59,931,000","1,890,469,621"
"1130320",="00836B","30.885","363,541,000","11,227,764,776"
"1130320",="00834B","34.543","19,698,000","680,424,505"
"1130320",="00831B","39.038","14,100,000","550,432,144"
"1130320",="00799B","32.521","8,536,000","277,602,265"
"1130320",="00795B","29.59","1,499,098,000","44,357,814,522"
"1130320",="00794B","40.171","31,687,000","1,272,896,465"
"1130320",="00793B","32.515","4,526,000","147,164,794"
"1130320",="00792B","33.39","1,554,615,000","51,908,028,072"
"1130320",="00791B","54.844","253,600,000","13,908,538,339"
"1130320",="00790B","54.305","2,100,000","114,040,652"
"1130320",="00789B","51.931","223,100,000","11,585,904,007"
"1130320",="00788B","31.427","30,206,000","949,294,882"
"1130320",="00787B","34.134","14,806,000","505,381,053"
"1130320",="00786B","33.63","33,066,000","1,111,999,134"
"1130320",="00785B","35.42","837,966,000","29,680,724,872"
"1130320",="00784B","37.667","2,993,000","112,738,533"
"1130320",="00782B","32.379","23,467,000","759,840,277"
"1130320",="00781B","32.361","4,836,000","156,495,352"
"1130320",="00780B","36.55","324,102,000","11,845,865,251"
"1130320",="00779B","30.435","923,150,000","28,095,852,357"
"1130320",="00778B","35.756","1,375,650,000","49,188,097,602"
"1130320",="00777B","34.631","1,534,650,000","53,146,409,011"
"1130320",="00773B","36.39","2,393,290,000","87,090,924,958"
"1130320",="00772B","35.231","3,777,290,000","133,078,696,272"
"1130320",="00768B","53.473","437,600,000","23,399,638,268"
"1130320",="00764B","30.275","1,187,000,000","35,936,863,141"
"1130320",="00761B","36.505","2,504,089,000","91,410,592,849"
"1130320",="00760B","53.41","391,020,000","20,883,130,569"
"1130320",="00759B","56.46","47,525,000","2,683,335,481"
"1130320",="00758B","52.66","5,525,000","290,945,039"
"1130320",="00756B","32.44","1,196,800,000","38,823,626,078"
"1130320",="00755B","33.876","180,230,000","6,105,386,028"
"1130320",="00754B","36.224","892,400,000","32,325,854,001"
"1130320",="00751B","33.991","4,067,603,000","138,261,053,054"
"1130320",="00750B","35.124","126,000,000","4,425,652,267"
"1130320",="00749B","31.577","952,000,000","30,060,819,585"
"1130320",="00746B","36.501","2,398,964,000","87,563,624,324"
"1130320",="00741B","38.108","11,628,000","443,124,680"
"1130320",="00740B","40.046","1,202,471,000","48,153,534,226"
"1130320",="00734B","15.56","33,979,000","528,602,507"
"1130320",="00727B","39.326","95,189,000","3,743,373,896"
"1130320",="00726B","33.706","1,174,989,000","39,604,457,760"
"1130320",="00725B","37.267","2,570,706,000","95,801,514,961"
"1130320",="00724B","34.422","2,988,275,000","102,861,819,216"
"1130320",="00723B","33.822","1,341,083,000","45,358,672,023"
"1130320",="00722B","38.295","1,420,239,000","54,388,607,596"
"1130320",="00721B","45.986","4,622,000","212,544,885"
"1130320",="00720B","34.998","3,592,109,000","125,716,918,957"
"1130320",="00719B","31.114","398,514,000","12,399,375,972"
"1130320",="00697B","34.94","28,712,000","1,003,209,038"
"1130320",="00696B","31.142","1,150,181,000","35,818,643,988"
"1130320",="00695B","34.545","34,186,000","1,180,959,287"
"1130320",="00694B","40.327","215,076,000","8,673,278,256"
"1130320",="00687B","30.238","4,150,287,000","125,495,704,980"
"1130320",="00679B","29.037","5,999,692,000","174,214,956,393"
"1130319",="00928","17.13","29,856,000","511,514,036"
"1130319",="00888","15.5","567,478,000","8,794,635,007"
"1130319",="00877","11.07","326,288,000","3,611,390,124"
"1130319",="00718B","20.243","531,001,000","10,748,972,925"
"1130319",="006201","21.99","15,446,000","339,680,933"
"1130319",="00937B","15.593","5,199,805,000","81,078,340,309"
"1130319",="00933B","16.491","2,789,458,000","46,000,516,755"
"1130319",="00931B","14.54","1,922,398,000","27,951,211,756"
"1130319",="00890B","33.785","28,264,000","954,895,414"
"1130319",="00887","11.21","34,851,000","390,655,702"
"1130319",="00886","30.55","8,451,000","258,181,480"
"1130319",="00884B","30.435","70,940,000","2,159,061,477"
"1130319",="00883B","32.29","9,758,000","315,082,752"
"1130319",="00870B","29.554","524,151,000","15,490,844,150"
"1130319",="00867B","32.603","603,650,000","19,680,655,803"
"1130319",="00864B","44.042","130,722,000","5,757,217,231"
"1130319",="00863B","33.689","481,964,000","16,237,049,600"
"1130319",="00862B","32.859","647,381,000","21,272,318,998"
"1130319",="00860B","37.789","7,671,000","289,882,324"
"1130319",="00859B","41.381","5,011,000","207,357,441"
"1130319",="00858","30.3","20,874,000","632,478,042"
"1130319",="00857B","25.45","499,768,000","12,719,071,765"
"1130319",="00856B","38.166","8,292,000","316,475,335"
"1130319",="00853B","29.276","59,634,000","1,745,838,870"
"1130319",="00849B","36.572","530,106,000","19,386,977,326"
"1130319",="00848B","34.677","220,066,000","7,631,152,077"
"1130319",="00847B","27.411","11,305,000","309,876,117"
"1130319",="00846B","34.705","73,850,000","2,562,924,866"
"1130319",="00845B","32.405","201,551,000","6,531,267,524"
"1130319",="00844B","32.647","176,675,000","5,767,938,012"
"1130319",="00842B","32.98","9,767,000","322,152,380"
"1130319",="00841B","31.313","80,940,000","2,534,493,487"
"1130319",="00840B","31.572","59,931,000","1,892,152,365"
"1130319",="00836B","30.882","360,041,000","11,118,913,172"
"1130319",="00834B","34.506","19,698,000","679,696,883"
"1130319",="00831B","38.981","14,100,000","549,634,403"
"1130319",="00799B","32.53","8,536,000","277,673,876"
"1130319",="00795B","29.731","1,437,098,000","42,726,531,357"
"1130319",="00794B","40.053","31,687,000","1,269,172,371"
"1130319",="00793B","32.818","4,526,000","148,532,122"
"1130319",="00792B","33.742","1,553,615,000","52,422,671,800"
"1130319",="00791B","54.775","253,600,000","13,891,036,950"
"1130319",="00790B","54.297","2,100,000","114,023,217"
"1130319",="00789B","51.935","223,100,000","11,586,770,142"
"1130319",="00788B","31.426","30,206,000","949,238,028"
"1130319",="00787B","34.649","14,806,000","513,015,476"
"1130319",="00786B","33.583","33,066,000","1,110,461,842"
"1130319",="00785B","35.421","837,966,000","29,681,432,586"
"1130319",="00784B","37.63","2,993,000","112,626,966"
"1130319",="00782B","32.384","23,467,000","759,965,568"
"1130319",="00781B","32.752","4,836,000","158,386,647"
"1130319",="00780B","36.495","324,102,000","11,828,042,010"
"1130319",="00779B","30.769","923,150,000","28,404,389,682"
"1130319",="00778B","36.187","1,375,650,000","49,780,280,247"
"1130319",="00777B","35.042","1,520,650,000","53,286,450,902"
"1130319",="00773B","36.575","2,390,290,000","87,425,567,107"
"1130319",="00772B","35.427","3,752,790,000","132,951,340,214"
"1130319",="00768B","53.578","437,600,000","23,445,758,321"
"1130319",="00764B","30.537","1,187,000,000","36,247,024,327"
"1130319",="00761B","36.487","2,504,089,000","91,365,929,534"
"1130319",="00760B","53.37","391,020,000","20,869,121,937"
"1130319",="00759B","56.49","47,525,000","2,684,921,167"
"1130319",="00758B","52.66","5,525,000","290,966,329"
"1130319",="00756B","32.471","1,196,800,000","38,861,674,272"
"1130319",="00755B","33.846","180,230,000","6,099,977,889"
"1130319",="00754B","36.188","871,400,000","31,534,373,898"
"1130319",="00751B","34.446","4,050,103,000","139,509,014,552"
"1130319",="00750B","35.116","126,000,000","4,424,570,332"
"1130319",="00749B","31.604","952,000,000","30,087,109,929"
"1130319",="00746B","36.5","2,398,964,000","87,562,942,740"
"1130319",="00741B","38.029","11,628,000","442,201,318"
"1130319",="00740B","40.016","1,201,471,000","48,077,832,282"
"1130319",="00734B","15.56","33,979,000","528,585,661"
"1130319",="00727B","39.225","95,189,000","3,733,789,015"
"1130319",="00726B","33.681","1,174,989,000","39,574,588,761"
"1130319",="00725B","37.22","2,562,706,000","95,382,708,294"
"1130319",="00724B","34.35","2,986,775,000","102,594,347,555"
"1130319",="00723B","33.764","1,341,083,000","45,280,481,938"
"1130319",="00722B","38.225","1,420,239,000","54,288,709,358"
"1130319",="00721B","45.889","4,622,000","212,097,918"
"1130319",="00720B","34.994","3,561,109,000","124,617,955,908"
"1130319",="00719B","31.069","396,014,000","12,303,587,467"
"1130319",="00697B","35.216","28,712,000","1,011,127,694"
"1130319",="00696B","31.21","1,143,181,000","35,678,923,214"
"1130319",="00695B","34.553","34,186,000","1,181,225,990"
"1130319",="00694B","40.28","215,076,000","8,663,346,137"
"1130319",="00687B","30.621","3,999,787,000","122,478,737,461"
"1130319",="00679B","29.093","5,999,692,000","174,548,361,926"
"1130318",="00928","16.85","29,856,000","502,956,001"
"1130318",="00888","15.33","569,978,000","8,740,454,054"
"1130318",="00877","10.79","324,788,000","3,503,437,891"
"1130318",="00718B","20.214","531,001,000","10,733,737,255"
"1130318",="006201","21.64","15,446,000","334,240,023"
"1130318",="00937B","15.514","5,199,805,000","80,669,117,191"
"1130318",="00933B","16.427","2,792,458,000","45,871,115,283"
"1130318",="00931B","14.495","1,891,898,000","27,422,793,022"
"1130318",="00890B","33.59","28,264,000","949,392,257"
"1130318",="00887","11.19","34,851,000","390,132,715"
"1130318",="00886","30.87","8,451,000","260,858,949"
"1130318",="00884B","30.378","61,940,000","1,881,610,357"
"1130318",="00883B","32.06","9,758,000","312,837,672"
"1130318",="00870B","29.571","524,151,000","15,499,640,399"
"1130318",="00867B","32.429","588,650,000","19,089,349,076"
"1130318",="00864B","43.835","130,722,000","5,730,186,389"
"1130318",="00863B","33.427","481,964,000","16,110,386,909"
"1130318",="00862B","32.615","605,881,000","19,760,930,567"
"1130318",="00860B","37.665","7,671,000","288,929,580"
"1130318",="00859B","41.207","5,011,000","206,488,691"
"1130318",="00858","30.42","20,874,000","634,894,562"
"1130318",="00857B","25.347","499,768,000","12,667,429,235"
"1130318",="00856B","38.02","8,292,000","315,258,514"
"1130318",="00853B","29.16","59,634,000","1,738,917,094"
"1130318",="00849B","36.427","526,106,000","19,164,440,290"
"1130318",="00848B","34.578","202,066,000","6,987,001,768"
"1130318",="00847B","27.228","11,305,000","307,811,693"
"1130318",="00846B","34.57","73,850,000","2,552,958,753"
"1130318",="00845B","32.306","201,551,000","6,511,201,161"
"1130318",="00844B","32.55","176,675,000","5,750,818,087"
"1130318",="00842B","32.85","9,767,000","320,867,703"
"1130318",="00841B","31.174","80,940,000","2,523,258,098"
"1130318",="00840B","31.41","59,931,000","1,882,415,955"
"1130318",="00836B","30.729","359,541,000","11,048,148,733"
"1130318",="00834B","34.414","19,698,000","677,884,592"
"1130318",="00831B","38.85","14,100,000","547,786,257"
"1130318",="00799B","32.405","8,536,000","276,605,370"
"1130318",="00795B","29.527","1,346,098,000","39,745,826,823"
"1130318",="00794B","39.945","31,687,000","1,265,726,459"
"1130318",="00793B","32.679","4,526,000","147,904,032"
"1130318",="00792B","33.591","1,553,115,000","52,170,071,772"
"1130318",="00791B","54.59","253,600,000","13,843,936,887"
"1130318",="00790B","54.125","2,100,000","113,662,954"
"1130318",="00789B","51.646","223,100,000","11,522,161,062"
"1130318",="00788B","31.29","30,206,000","945,157,666"
"1130318",="00787B","34.525","14,306,000","493,913,961"
